"","Stage1","Stage3","Stage5","Stage7","cluster"
"FakeGeneID009036",0.825874721387472,1.02651959883125,-0.997302560404689,-0.855091759814036,8
"FakeGeneID025429",1.09344665432442,0.732077829111706,-0.795016421942174,-1.03050806149395,1
"FakeGeneID000900",0.866232718198553,0.962500019865467,-0.953331273419197,-0.875401464644822,8
"FakeGeneID005228",0.733515935346406,1.02645153766276,-1.06369620475072,-0.696271268258447,8
"FakeGeneID035249",-1.14232143942684,-0.584889035037393,0.796452982204081,0.930757492260154,9
"FakeGeneID032274",-1.08475198330974,-0.68859554865312,0.673863149471544,1.09948438249131,9
"FakeGeneID016583",0.852014436449684,0.97233238667385,-1.00718507158156,-0.817161751541977,8
"FakeGeneID028935",0.850908253182258,0.981398532825251,-0.765136139274543,-1.06717064673296,1
"FakeGeneID007584",0.677449178622176,1.07686161900865,-0.839515811111783,-0.914794986519042,8
"FakeGeneID036575",1.0670663875437,0.654580565198079,-0.991856769819616,-0.729790182922166,8
"FakeGeneID036728",0.65479517216005,0.915708829525168,-1.30102072672635,-0.269483274958871,5
"FakeGeneID024383",0.256084518903246,-1.32189064790588,0.0893444298740165,0.976461699128618,3
"FakeGeneID013553",-0.901253278537931,-0.84954851246866,0.550703508415729,1.20009828259086,3
"FakeGeneID024050",0.212180330748956,0.84097607849561,-1.32206637796407,0.268909968719502,5
"FakeGeneID028166",0.0664089300814092,1.25573433858902,-0.464941408237629,-0.857201860432796,1
"FakeGeneID010803",-0.971167289704397,-0.779000024600553,0.607695350207792,1.14247196409716,9
"FakeGeneID031033",-0.552997072145591,-1.10300486646416,0.803335123919392,0.852666814690357,3
"FakeGeneID008877",-0.75448747796143,-0.891899526666168,0.902380872008768,0.744006132618831,7
"FakeGeneID014584",-1.04762741700695,-0.724159320528906,0.737698644058985,1.03408809347687,9
"FakeGeneID007342",0.979797978603897,0.806270986518921,-1.00958950019283,-0.776479464929989,8
"FakeGeneID011884",-0.83901208560384,-0.943638611675744,1.0673348564597,0.715315840819886,7
"FakeGeneID004191",0.883555296215781,0.684430805644722,-0.953248620967302,-0.614737480893201,8
"FakeGeneID040495",-1.32514960601318,-0.398234064421719,0.842161827618168,0.881221842816735,9
"FakeGeneID006047",-0.733929420913156,-0.950545983928676,0.676942907605769,1.00753249723606,3
"FakeGeneID026796",0.785253641974956,0.987889431969285,-0.679402696304876,-1.09374037763936,1
"FakeGeneID011598",-0.61110415701574,-0.874636834955568,1.02401465581451,0.461726336156801,4
"FakeGeneID023961",-1.01133471366894,-0.645060395501321,0.952878997325366,0.703516111844898,7
"FakeGeneID004721",-1.16993172451978,-0.604154930298288,1.16258861457872,0.611498040239349,7
"FakeGeneID006845",0.554164341202947,1.13047520111537,-0.53590997092389,-1.14872957139443,1
"FakeGeneID003075",-1.05415967084346,-0.470396259743122,0.871890224142841,0.652665706443735,9
"FakeGeneID013253",-1.01252243680738,-0.727759942683789,1.040942323797,0.699340055694172,7
"FakeGeneID017457",0.762968728852995,1.00456699168912,-1.03423680907267,-0.733298911469451,8
"FakeGeneID001088",0.572888472749826,1.00877470102283,-0.269178456469466,-1.31248471730319,1
"FakeGeneID034762",-0.684542267418053,-0.981585984943412,0.518830377001207,1.14729787536026,3
"FakeGeneID009399",-1.08626900403528,-0.551846085123516,1.12167308611949,0.516442003039307,4
"FakeGeneID003665",0.989173856251108,0.8404182967021,-1.00090311216061,-0.828689040792595,8
"FakeGeneID028125",-0.988386772242433,-0.721824929604014,0.88711096886516,0.823100732981284,7
"FakeGeneID020569",-0.993008586034028,-0.817223681229759,1.08565240513438,0.724579862129412,7
"FakeGeneID000741",0.850195437288913,1.00768377359582,-1.00626045554252,-0.851618755342208,8
"FakeGeneID017884",-0.690817453477957,-1.11652292235938,0.939412408680714,0.867927967156625,7
"FakeGeneID020155",0.968744504197637,0.855235208113228,-0.960519620699519,-0.863460091611346,8
"FakeGeneID032822",-1.25775432691305,-0.227712385875898,0.888854321864951,0.596612390924,9
"FakeGeneID027470",-1.22273346803573,-0.340705387025364,0.799259532926273,0.764179322134822,9
"FakeGeneID016636",-0.865695116783637,-0.987268446107441,0.935893407749553,0.917070155141525,7
"FakeGeneID007053",1.23673149892093,-0.336870687183646,-1.13145596325032,0.23159515151303,5
"FakeGeneID023807",0.78606097781241,1.05650753045846,-0.904549834542449,-0.93801867372842,8
"FakeGeneID014000",0.924637001507998,0.935492474229487,-0.892923595119939,-0.967205880617549,8
"FakeGeneID005782",0.878152899958235,0.945744135856026,-1.06856087200321,-0.755336163811049,8
"FakeGeneID009461",0.870106842790761,0.981967722711561,-1.01490972026121,-0.837164845241117,8
"FakeGeneID034577",-0.628146367165345,-0.908319920166215,0.848207005045712,0.688259282285849,7
"FakeGeneID023602",0.758139296261394,1.04722082965226,-0.941621259125335,-0.863738866788315,8
"FakeGeneID011534",-0.76113345040825,-0.934669655329299,0.306468498029564,1.38933460770798,3
"FakeGeneID033772",0.76320758856062,1.03084694979817,-1.03201189617966,-0.762042642179131,8
"FakeGeneID011757",0.83906482899221,0.998017760439794,-0.870109356135704,-0.966973233296298,8
"FakeGeneID000905",0.694801666666055,1.07273018039028,-0.887963782744178,-0.879568064312161,8
"FakeGeneID003359",0.411271293786894,1.05094467969248,-1.3910909765549,-0.0711249969244757,5
"FakeGeneID000670",-0.855178513497044,-0.50881019303391,0.93999053080602,0.423998175724934,4
"FakeGeneID031951",-0.359164680250289,-1.16078576949156,0.655038292379302,0.864912157362545,3
"FakeGeneID011733",0.714703253721403,0.464558149282783,0.107091091797497,-1.28635249480168,2
"FakeGeneID022666",0.700702476315805,1.01738407408444,-1.06067846471912,-0.657408085681124,8
"FakeGeneID035955",0.383553250671187,1.25011082478795,-0.926256970478225,-0.707407104980912,8
"FakeGeneID018833",-0.313035734532427,-0.924068839728233,0.229632219638478,1.00747235462218,3
"FakeGeneID020909",0.732021468571893,0.960715226702419,-1.00365269007931,-0.689084005195008,8
"FakeGeneID002238",0.471586371239645,1.21428429051663,-0.744878585908836,-0.94099207584744,1
"FakeGeneID018809",1.25041388811831,0.205557488202194,-0.604403714431745,-0.851567661888756,1
"FakeGeneID002450",-1.09600826606218,-0.628640305383379,1.00548835980682,0.719160211638748,7
"FakeGeneID007817",0.793771217803841,0.427006292283778,-1.31950212870493,0.0987246186173071,5
"FakeGeneID010291",-0.911120666950216,-0.857834607765653,1.00437614232732,0.764579132388545,7
"FakeGeneID023192",0.906465065243399,0.82281450584986,-1.15763053479438,-0.571649036298877,8
"FakeGeneID020912",-0.773303673832907,-1.02519983967585,0.779465377259785,1.01903813624897,3
"FakeGeneID024088",0.439974104356198,0.988873721333434,-0.429460151551508,-0.999387674138124,1
"FakeGeneID014618",-0.830782886804308,-1.00229081447487,0.859953344796845,0.973120356482332,7
"FakeGeneID035788",-0.932545851206643,-0.915462846121551,0.776867505140384,1.07114119218781,7
"FakeGeneID014224",0.681376974595998,0.852400141022526,-1.19343234493109,-0.340344770687432,5
"FakeGeneID024215",-0.713268334435779,-0.963970243054535,0.519303001822035,1.15793557566828,3
"FakeGeneID002103",0.967480035764975,0.574245393178811,-1.16666846965435,-0.375056959289442,5
"FakeGeneID008995",0.991938183334475,0.749509241030869,-0.930526355423701,-0.810921068941645,8
"FakeGeneID009867",-0.330061970675509,-0.857396153943255,-0.115997594743245,1.30345571936201,6
"FakeGeneID011381",1.04306246709582,0.715167217227396,-1.10674120091267,-0.651488483410552,8
"FakeGeneID018892",-0.100543365671373,-1.25151032053205,1.04911693100512,0.302936755198306,4
"FakeGeneID028504",-0.95294218430846,-0.83712048072524,0.75919980557516,1.03086285945854,7
"FakeGeneID007734",0.887706199438152,0.895492800393278,-0.708301320400778,-1.07489767943066,1
"FakeGeneID008789",0.925297400975081,0.940463771272533,-0.946368014375007,-0.919393157872605,8
"FakeGeneID020171",0.91409401289263,0.603322686289436,-0.535287587994554,-0.982129111187511,1
"FakeGeneID006282",0.799969941177523,0.965596065166317,-0.802278949031989,-0.963287057311852,1
"FakeGeneID028990",-0.994468924480199,-0.835535142178682,0.924976459440241,0.905027607218642,7
"FakeGeneID018751",0.917457987561276,0.888996332219999,-1.05127169337811,-0.755182626403169,8
"FakeGeneID007747",1.13137121633628,0.705207216501552,-0.984412917607227,-0.852165515230606,8
"FakeGeneID016572",0.832354156464622,0.952047669128424,-0.895160155001653,-0.889241670591393,8
"FakeGeneID026668",-0.367444569370353,-1.19938261549972,0.968610849779612,0.598216335090456,3
"FakeGeneID024325",-1.01660098370254,-0.702457721621727,0.507525470563692,1.21153323476058,9
"FakeGeneID006742",-0.739410721112097,-0.837077814262047,0.546998553225999,1.02948998214814,3
"FakeGeneID028940",-1.16735071055869,-0.639488572655736,0.826588951901452,0.980250331312974,9
"FakeGeneID007228",-0.938030306413015,-0.759430699882368,1.0546555765334,0.642805429761983,7
"FakeGeneID001812",-0.795280838501774,-0.712580524335874,0.799852602879697,0.708008759957952,7
"FakeGeneID019779",-0.604005817083795,-1.09355221954291,0.870209979295581,0.827348057331127,3
"FakeGeneID017412",-0.954972901127702,-0.827721436462106,0.682959786903836,1.09973455068597,9
"FakeGeneID010004",-0.368596692657558,0.0299267771810298,-0.932075348595677,1.27074526407221,6
"FakeGeneID005006",-0.490090861894215,-0.583514754339616,0.878122299978116,0.195483316255714,4
"FakeGeneID012615",0.941541951376843,0.911081242479971,-0.996682446647399,-0.855940747209413,8
"FakeGeneID006240",1.02437570444645,0.368671617041247,-1.29144246909806,-0.101604852389636,5
"FakeGeneID007127",0.847889576470894,0.863804428941934,-1.05142678933026,-0.66026721608257,8
"FakeGeneID011365",0.932230742070274,0.798167655306485,-0.923419984511577,-0.80697841286518,8
"FakeGeneID026731",1.10948584925476,0.643062527257001,-0.65803740434098,-1.09451097217079,1
"FakeGeneID016539",-0.503035500155931,-0.87256699529017,0.798533955466898,0.577068539979202,7
"FakeGeneID020373",-0.919741842635057,-0.857960037774933,0.916567316393665,0.861134564016325,7
"FakeGeneID017385",-0.564944064262093,-0.538643028114619,0.760611933453104,0.34297515892361,4
"FakeGeneID003054",0.965087693825852,0.813363172022832,-0.890130026300218,-0.888320839548465,8
"FakeGeneID025574",0.750391866710079,0.697332490241028,-1.18287455735615,-0.264849799594954,5
"FakeGeneID000446",0.785430077452847,1.06121115784111,-0.791447599279283,-1.05519363601467,1
"FakeGeneID023950",-0.615586290015973,-0.839931596889959,0.91119329310847,0.544324593797462,4
"FakeGeneID002736",1.11492117724661,0.37011623955369,-0.602827180518071,-0.882210236282231,1
"FakeGeneID011092",-1.1213210495759,-0.658354239556846,1.19373193166526,0.585943357467489,7
"FakeGeneID005043",1.08097079563579,0.698439671129423,-0.679470438356495,-1.09994002840872,1
"FakeGeneID032281",0.764991832734535,1.07495910354022,-0.93803565746901,-0.901915278805739,8
"FakeGeneID036963",0.82109864507997,1.03683466033694,-0.905408299835674,-0.952525005581233,8
"FakeGeneID009325",0.899149042885457,0.883015383188433,-1.10168220368069,-0.680482222393197,8
"FakeGeneID015273",-0.930430181740712,-0.888679362905793,0.86178056523915,0.957328979407355,7
"FakeGeneID026648",1.35187131289348,-0.205473599582343,-0.166650294016442,-0.9797474192947,2
"FakeGeneID020602",-0.537269813337779,0.17070956838855,-0.865589391330508,1.23214963627974,6
"FakeGeneID007648",-0.972308603511153,-0.767219857807479,1.06733274947322,0.672195711845409,7
"FakeGeneID015012",-0.962311920557266,-0.838833237883662,0.78136796216699,1.01977719627394,7
"FakeGeneID004162",0.84269899839191,0.973839847942952,-0.853525455533198,-0.963013390801663,8
"FakeGeneID018824",-0.188452692434229,-1.31183759168456,0.633836080209264,0.866454203909527,3
"FakeGeneID023814",0.311440162061354,1.16655149796039,-0.396252944150927,-1.08173871587082,1
"FakeGeneID011582",-0.828651443111074,-0.962369075347129,0.907399479787018,0.883621038671185,7
"FakeGeneID011613",-0.810094072717267,-0.957363329051982,0.665100351139135,1.10235705063011,3
"FakeGeneID000393",-0.694654888714423,-1.05126146852464,0.755967675915492,0.989948681323575,3
"FakeGeneID022060",-1.06127293659083,-0.734285401516679,0.844340959844485,0.951217378263027,9
"FakeGeneID026313",-0.705792379994556,-1.1021387420125,0.841533906371815,0.96639721563524,3
"FakeGeneID008762",-0.831915172759647,-0.939840464673952,0.931222437846215,0.840533199587383,7
"FakeGeneID009663",0.873737344128795,0.951361359626119,-1.14770342585537,-0.677395277899546,8
"FakeGeneID011786",-1.02522724584423,-0.574490639227532,0.947110997982205,0.652606887089557,9
"FakeGeneID031572",-1.12137635705165,-0.408547915911203,0.812471414001882,0.717452858960972,9
"FakeGeneID001890",-0.594218619056783,-1.0550821724233,0.720704821165341,0.92859597031474,3
"FakeGeneID019124",-0.996530964340304,-0.480053728680522,0.190456468072364,1.28612822494846,6
"FakeGeneID018784",0.170393532575414,-1.36625547979011,0.356899975404952,0.838961971809741,3
"FakeGeneID024637",0.905764460598524,0.87779354016553,-1.06580694608982,-0.717751054674239,8
"FakeGeneID001229",-0.968165877389347,-0.720029934853984,0.735532953982675,0.952662858260656,9
"FakeGeneID006672",-0.909883382986216,-0.0790438274867056,1.50851320922623,-0.519585998753312,4
"FakeGeneID029624",0.921884256062585,0.869764830826589,-1.08365148766397,-0.707997599225201,8
"FakeGeneID006649",-0.588893709172779,-1.12415899743564,0.563346329106112,1.14970637750231,3
"FakeGeneID027620",0.82093412761552,1.03072652492127,-0.841996892805932,-1.00966375973086,1
"FakeGeneID017455",-0.771795874564703,-0.903512537985944,0.840889750438625,0.834418662112023,7
"FakeGeneID003733",0.747591022655885,1.04915435374091,-0.583174889546185,-1.21357048685061,1
"FakeGeneID020795",-1.26780400001704,-0.498619860892547,0.873391713093527,0.893032147816059,9
"FakeGeneID030813",-0.702685028536094,-0.852296464018411,0.428376956048962,1.12660453650554,3
"FakeGeneID002899",-0.746852803219838,-0.861669413381395,1.11450153806269,0.494020678538541,4
"FakeGeneID035418",-0.914720519634336,-0.736220936078968,0.57829238098827,1.07264907472503,9
"FakeGeneID000455",0.722862413421028,0.772214566585193,-0.802103199257926,-0.692973780748294,8
"FakeGeneID028618",-1.00530835634581,-0.654932573133413,0.652069229777137,1.00817169970208,9
"FakeGeneID008008",0.790422277428232,0.970037669878871,-1.08182007271738,-0.678639874589722,8
"FakeGeneID017238",-0.630746623506568,-0.993439916196611,0.503658824554996,1.12052771514818,3
"FakeGeneID022100",0.971288218269124,0.826770679014125,-1.06216571470162,-0.735893182581634,8
"FakeGeneID036098",-0.676907715751999,-1.09309338652377,0.84340849945633,0.926592602819439,3
"FakeGeneID007099",0.820836624639344,0.89514640751828,-0.732836503826688,-0.983146528330938,1
"FakeGeneID002284",-0.745144605629883,-1.02181316091162,0.94828689707332,0.818670869468181,7
"FakeGeneID037300",0.813715561102755,0.631833344183786,-0.473349260770702,-0.97219964451584,1
"FakeGeneID008415",-0.449949877070537,-1.11629844354818,0.933015500412002,0.633232820206717,3
"FakeGeneID011063",0.83521073202366,0.964131301511881,-0.758124202552607,-1.04121783098293,1
"FakeGeneID022171",-1.17887037080836,-0.633958402688288,0.926664629609753,0.886164143886894,9
"FakeGeneID002830",-0.838531671602549,-0.829425778861329,0.564748520561869,1.10320892990201,3
"FakeGeneID005361",-0.708514676768045,-1.06646695858837,0.742626122009033,1.03235551334738,3
"FakeGeneID013531",1.00006045297249,0.839549255455377,-0.889286007181834,-0.950323701246033,8
"FakeGeneID019177",0.928296346634985,0.769017168802064,-0.929666660061495,-0.767646855375555,8
"FakeGeneID001184",-0.865192601309859,-0.816699593895506,0.44779629393121,1.23409590127415,3
"FakeGeneID006450",-0.853565090965358,-0.949397933529102,0.804648549068013,0.998314475426447,7
"FakeGeneID000601",0.47541789542974,0.688149214886896,0.0860826524183571,-1.24964976273499,2
"FakeGeneID013840",0.979931682369767,0.790670404249884,-0.75323907970283,-1.01736300691682,1
"FakeGeneID012938",0.946969579014304,0.878284788978498,-0.852806532322741,-0.97244783567006,8
"FakeGeneID034730",-1.00835107514819,-0.801449530947049,0.857483248567017,0.952317357528226,7
"FakeGeneID005774",0.616028030508991,1.05477141974869,-0.771895136175547,-0.898904314082136,1
"FakeGeneID029602",-1.00230516560632,-0.721984700107599,0.637998323463524,1.0862915422504,9
"FakeGeneID017946",0.939913537343859,0.675777079796481,-0.45744124467618,-1.15824937246416,1
"FakeGeneID026224",-0.324323458201839,-0.0153318580707789,-0.995029346463929,1.33468466273655,6
"FakeGeneID026547",0.794689766699404,0.923279117059809,-0.596576861943637,-1.12139202181558,1
"FakeGeneID006023",-0.0221850965064791,-1.3056512618785,0.466865045459336,0.860971312925639,3
"FakeGeneID011080",-0.993762043767407,-0.850106633164147,0.934309579005932,0.909559097925622,7
"FakeGeneID002175",0.224968801170403,1.30872570171193,-0.547233617595168,-0.986460885287162,1
"FakeGeneID001249",0.719586872206312,1.03214141358589,-0.688378538408775,-1.06334974738343,1
"FakeGeneID024736",1.02124815359621,0.804539833009597,-1.14495849062479,-0.680829495981017,8
"FakeGeneID010942",0.741960893429722,0.984074777968611,-1.26585370169301,-0.460181969705321,5
"FakeGeneID014501",0.96296454886656,0.861386257992082,-1.1187326923976,-0.705618114461046,8
"FakeGeneID021998",-0.85680598366743,-0.756220688367788,1.18111625230669,0.43191041972853,4
"FakeGeneID019163",0.993000950735767,0.827510756853877,-0.918955169864232,-0.901556537725413,8
"FakeGeneID029309",0.808944600772605,0.943237293982999,-0.865613790104899,-0.886568104650702,8
"FakeGeneID025019",0.80676753283391,0.966579011034864,-1.23070230461767,-0.542644239251107,5
"FakeGeneID030174",-0.946811950847957,-0.715072949225683,0.931228538879279,0.730656361194361,7
"FakeGeneID014306",-0.943495146574147,-0.700976451349248,0.648040449716697,0.996431148206697,9
"FakeGeneID029571",-1.00353672224308,-0.818525822974104,0.865253717212295,0.95680882800489,7
"FakeGeneID008480",0.956862155924319,0.723380716259601,-0.786713970427595,-0.893528901756325,8
"FakeGeneID034132",0.48143407084464,0.830964884025986,-1.36014094436983,0.0477419894992032,5
"FakeGeneID026590",-0.957502782196149,-0.875384077833375,1.05695943972646,0.775927420303062,7
"FakeGeneID015554",-0.774250979149877,-0.997521749756378,0.946144962677479,0.825627766228775,7
"FakeGeneID014941",-0.225313795012341,-1.35380986269142,0.77968665110884,0.799437006594926,3
"FakeGeneID013917",1.01241179057508,0.783512691186748,-0.999641124133039,-0.796283357628789,8
"FakeGeneID028730",0.807049714168562,0.702477191528235,-0.649014640429898,-0.860512265266899,1
"FakeGeneID003154",-0.613304111735713,-1.10929644113949,0.924128611092444,0.798471941782759,7
"FakeGeneID020099",0.820778831224815,0.978863573182097,-0.96055594643029,-0.839086457976621,8
"FakeGeneID036800",-0.733836058026116,-1.05863485408865,1.0222793767977,0.770191535317066,7
"FakeGeneID036526",0.905663826269198,0.931467335225177,-0.862200757609931,-0.974930403884446,8
"FakeGeneID023447",0.829221775842051,0.667357159349631,-1.39283249811231,-0.103746437079378,5
"FakeGeneID024394",-0.748134364049319,-0.889925794531587,0.994198258421109,0.643861900159798,7
"FakeGeneID040540",-0.69392756385057,-1.02331135686057,0.864448068775566,0.85279085193557,7
"FakeGeneID008797",-0.398008361280717,-1.0093440214063,0.447744542068298,0.959607840618725,3
"FakeGeneID014879",-0.97532243986787,-0.7751742972373,0.796860282344635,0.953636454760535,7
"FakeGeneID031385",0.988362961503045,0.849054892589997,-0.963251276911603,-0.87416657718144,8
"FakeGeneID000994",-0.312149204134227,-0.951845902079195,0.168359781720953,1.09563532449247,3
"FakeGeneID027896",0.968480293339231,0.725540669515818,-0.341376984051791,-1.35264397880326,1
"FakeGeneID001375",0.752120617688861,0.829227738988891,-0.461451086047429,-1.11989727063032,1
"FakeGeneID004098",-1.1819698347922,-0.546020510013182,0.727834886938186,1.00015545786719,9
"FakeGeneID023477",-0.111326469460072,-1.37314006689853,0.78453027248835,0.699936263870251,3
"FakeGeneID028725",0.885155384003324,0.963959289419979,-1.02134628066065,-0.827768392762652,8
"FakeGeneID017239",-0.79078703618996,-1.03772414368312,0.809216037850174,1.01929514202291,3
"FakeGeneID022062",-0.873560970955452,-0.950122960582037,0.927916302249176,0.895767629288312,7
"FakeGeneID010499",-1.0309060596402,-0.752866524680881,0.851938222158348,0.931834362162729,7
"FakeGeneID011229",-0.9278368820494,-0.81809040805548,1.02232817606438,0.723599114040501,7
"FakeGeneID011653",-0.604992927116713,-1.13713896845608,0.706651926624239,1.03547996894855,3
"FakeGeneID000005",-0.65578872931907,-1.09933137923326,1.10925078733237,0.645869321219958,7
"FakeGeneID000753",-0.937786899581023,-0.348340860539539,-0.190178122102531,1.47630588222309,6
"FakeGeneID006310",-0.683496049765317,-0.726309400842167,1.13010207634485,0.279703374262636,4
"FakeGeneID020026",0.918573545866343,0.924428434815474,-0.819067776715834,-1.02393420396598,1
"FakeGeneID017587",-0.856901040484116,-0.950263062318096,0.996713284484533,0.810450818317679,7
"FakeGeneID037149",0.964746356433938,0.868983563130426,-0.958280706281051,-0.875449213283314,8
"FakeGeneID040521",-0.416893526837053,-1.21624838447618,0.88534911380465,0.747792797508581,3
"FakeGeneID014913",-1.18205402904632,-0.540688270046511,0.873412325232239,0.849329973860592,9
"FakeGeneID015313",-0.557572299948381,-0.350093991534564,-0.641909695144105,1.54957598662705,6
"FakeGeneID029637",0.957867740942172,0.573356391949017,-0.592814735794142,-0.938409397097046,1
"FakeGeneID003762",-1.28690861909756,-0.326608560679443,0.52447901243286,1.08903816734414,9
"FakeGeneID025897",0.508040471512751,0.704388855549226,-0.797266209331273,-0.415163117730704,5
"FakeGeneID035498",-0.934480044928561,-0.772543429498676,0.947179577337038,0.759843897090198,7
"FakeGeneID005631",0.662203534434825,0.701723280105594,-0.556901558859747,-0.80702525568067,1
"FakeGeneID032923",0.950470183312971,0.897344811977689,-0.897871389060743,-0.949943606229917,8
"FakeGeneID013969",0.956355977050544,0.902427438901713,-0.824852421519455,-1.0339309944328,1
"FakeGeneID025880",0.837147044046475,0.963766348613281,-0.658805344813208,-1.14210804784655,1
"FakeGeneID001581",1.00439771345974,0.831861605704509,-0.960009293101915,-0.876250026062328,8
"FakeGeneID025282",-0.860557756439807,-0.912338352019247,1.06382852352807,0.709067584930982,7
"FakeGeneID032640",-1.29136036312585,-0.407691745744182,0.970923338461077,0.728128770408959,9
"FakeGeneID016537",-1.26898229840241,-0.252830872860054,0.468755381163761,1.0530577900987,9
"FakeGeneID030418",-0.88054155119664,-0.964944997074016,0.771227983013754,1.0742585652569,7
"FakeGeneID008949",-0.860733836865598,-0.957214712905395,0.6904541128692,1.12749443690179,3
"FakeGeneID018974",-1.22162039523263,0.496936592731194,-0.339314640753612,1.06399844325505,6
"FakeGeneID019646",1.11699464033823,0.367090439725251,-0.543745239446759,-0.940339840616721,1
"FakeGeneID004280",0.568903884695834,1.12713742293665,-0.773100662757845,-0.922940644874641,1
"FakeGeneID031731",-0.740060241721627,-0.896877830730017,1.03881456818888,0.598123504262766,7
"FakeGeneID024147",0.530073026303724,1.07574894600592,-0.598241039785039,-1.0075809325246,1
"FakeGeneID025073",0.962744143649594,0.882807600050431,-0.90765128747157,-0.937900456228456,8
"FakeGeneID002541",0.948090446152146,0.837810645112641,-0.851270185461693,-0.934630905803094,8
"FakeGeneID017624",0.850151690010673,0.924469872893652,-1.01908189077673,-0.755539672127596,8
"FakeGeneID024257",-0.898696366310058,-0.936476587925718,0.752928428071092,1.08224452616468,7
"FakeGeneID036810",-0.819384639962483,-0.985525149214379,1.12345643856598,0.681453350610886,7
"FakeGeneID011346",1.01651989677342,0.727993261259931,-0.630808297815539,-1.11370486021781,1
"FakeGeneID006176",-0.475536696451905,-1.18063709006151,1.00468510750906,0.651488679004362,7
"FakeGeneID002468",0.723909970567677,0.843934234804624,-0.177066068832798,-1.3907781365395,2
"FakeGeneID016718",0.908157724927829,0.927420895531809,-0.758475479100933,-1.07710314135871,1
"FakeGeneID019033",0.909030308949402,0.90683366559055,-1.03508317244766,-0.780780802092293,8
"FakeGeneID034653",0.834684708691862,0.935485391186573,-0.887005139889487,-0.883164959988948,8
"FakeGeneID015235",-0.614129943826335,-1.04130039352212,1.0465846554298,0.60884568191866,7
"FakeGeneID013898",0.889204237927447,0.920090238450879,-0.942555479349534,-0.86673899702879,8
"FakeGeneID033299",-0.359389385621816,-1.13422474599891,0.687142062718358,0.806472068902371,3
"FakeGeneID009514",-0.548306253974807,-0.719933464283001,0.128620420604641,1.13961929765317,6
"FakeGeneID025368",1.01516258587669,0.803120191929299,-1.00570179324972,-0.812580984556274,8
"FakeGeneID018376",0.855244530398269,0.947675596457945,-0.947274011614161,-0.855646115242056,8
"FakeGeneID010851",-0.885712436395513,-0.669855498422789,0.574001918811993,0.981566016006309,9
"FakeGeneID033215",-1.03100682412824,-0.79101293985405,0.986835079189883,0.835184684792411,7
"FakeGeneID018414",-0.779243066253479,-0.379987656789677,-0.114573912740976,1.27380463578413,6
"FakeGeneID036706",-0.810817894035898,-0.9251752594712,1.11102792170872,0.624965231798381,7
"FakeGeneID018224",0.966253301333327,0.857863289576501,-0.954174389030136,-0.869942201879691,8
"FakeGeneID026438",1.00437627151662,0.84168671226882,-0.942044668477884,-0.904018315307554,8
"FakeGeneID030864",-0.730515279084539,-0.774471228911232,0.334423152413063,1.17056335558271,3
"FakeGeneID031338",-0.444091489479751,0.659190485423084,0.336452457125353,-0.551551453068686,2
"FakeGeneID014820",0.995225933367107,0.82368531732188,-0.856182564980369,-0.962728685708619,8
"FakeGeneID026666",-1.35697526542182,-0.115602878193326,0.32866916924057,1.14390897437458,9
"FakeGeneID035094",-0.850919811923953,-0.950544511308315,0.821951417377436,0.979512905854833,7
"FakeGeneID008030",-0.858099543409319,-0.812272203343158,0.672796642695459,0.997575104057018,7
"FakeGeneID033688",-1.05186471113908,-0.416107401544139,0.0380571801112784,1.42991493257194,6
"FakeGeneID005644",-0.745617215233318,-0.95949622611832,0.908208574577353,0.796904866774282,7
"FakeGeneID004612",-0.579048408775495,-0.961406619316414,0.593335402651856,0.947119625440053,3
"FakeGeneID028595",0.94612737471364,0.827125167277709,-0.920330596691028,-0.852921945300323,8
"FakeGeneID031521",-0.210449014205975,0.944060581959898,0.389814654989847,-1.12342622274377,2
"FakeGeneID016889",-0.779873481374125,-1.00114373011933,0.99460451852981,0.786412692963641,7
"FakeGeneID004532",0.881656125658316,0.830081367626361,-1.02005311516775,-0.691684378116932,8
"FakeGeneID025888",-0.911896601680382,-0.895982622123749,0.919530545391418,0.888348678412712,7
"FakeGeneID028103",-0.804751463230248,-0.868330612342419,0.479698816134456,1.19338325943821,3
"FakeGeneID002220",0.880623683152006,0.808863382256167,-1.04880830243687,-0.640678762971299,8
"FakeGeneID022740",-0.622478480379892,-0.692826033058451,1.2267488975286,0.0885556159097456,4
"FakeGeneID026715",-0.705486409655343,-1.12835216955145,0.922368124067323,0.911470455139468,7
"FakeGeneID004851",0.691382935717245,0.985201799861098,-1.08315007422638,-0.593434661351961,8
"FakeGeneID010085",0.64642415121117,1.07772705055664,-0.750778418975564,-0.973372782792248,1
"FakeGeneID015029",0.82092083599281,0.487427810791175,0.011306832116812,-1.3196554789008,2
"FakeGeneID014928",-0.775901254092358,-0.916416625733977,0.911654915954147,0.780662963872184,7
"FakeGeneID027613",-0.674513777843931,-1.10659372689413,1.00148869080712,0.779618813930942,7
"FakeGeneID026778",-1.14263810179765,-0.193008359055154,0.129223784249505,1.2064226766033,6
"FakeGeneID016836",0.812758372764034,0.91115847105504,-1.21352323133363,-0.510393612485445,5
"FakeGeneID012319",1.04514220160219,0.694476027779979,-0.510847478940122,-1.22877075044205,1
"FakeGeneID030146",-0.848827893123975,-0.957381643395345,0.972597899746554,0.833611636772766,7
"FakeGeneID022577",0.792843784129897,0.852681734004073,-0.545034260050769,-1.1004912580832,1
